id,created,user_id,records,reason,img,superuser,group,is_ta,kind
940,2022-09-30 12:22:16.581610,122,,"One thing that we do in my apartment is utilize our brita since we are nervous about the water. Collectively, we feel safer using the brita because we are not sure what is in our water pipes and where our water is coming from.",img/nrtXIYjr4iCCCDk.png,0,204,0,behavioral toxicology
941,2022-09-30 13:02:45.520213,64,,"This image shows how there are poor ventilation systems in a lot of school libraries. There are rarely windows that open, forcing students to breath in whatever toxins enter the room. I think there should be more spaces with opening windows to allow students to work in a safe environment.",img/F2qAIoLlJm9zfL4.png,0,216,0,behavioral toxicology
942,2022-09-30 13:20:40.390340,180,,"This shower is in a very old house, with likely has corroded pipes. It can also grow black mold. Both of these toxins have harm in human health but also may have behavior health impacts",img/ZAlRHH4grGnTpBv.jpeg,0,202,0,behavioral toxicology
943,2022-09-30 13:21:13.678194,450,,"This building is a corridor in which, no natural lighting systems have been facilitated. The corridor is under full time artificial lighting, which is equally insufficient and cannot guarantee visibility. From the look of things, the corridor must be supplied with artificial light at least to ensure visibility. The transition point (the corridor) is an important area, which should be designed in a manner that ensures proper lighting mechanisms.",img/D4LC8Vth0T5IsoF.jpg,0,0,0,Housing quality
945,2022-09-30 13:23:35.189853,450,,"This building is a corridor in which, no natural lighting systems have been facilitated. The corridor is under full time artificial lighting, which is equally insufficient and cannot guarantee visibility. From the look of things, the corridor must be supplied with artificial light at least to ensure visibility. The transition point (the corridor) is an important area, which should be designed in a manner that ensures proper lighting mechanisms.",img/LkXzyL06iQ6bMFq.jpg,0,0,0,Housing quality
946,2022-09-30 13:24:40.428821,450,,"This building is a corridor in which, no natural lighting systems have been facilitated. The corridor is under full time artificial lighting, which is equally insufficient and cannot guarantee visibility. From the look of things, the corridor must be supplied with artificial light at least to ensure visibility. The transition point (the corridor) is an important area, which should be designed in a manner that ensures proper lighting mechanisms.",img/OjZPKhZD1t59SQY.jpg,0,0,0,Housing quality
948,2022-09-30 14:36:02.649715,59,,"After conducting a POE, the office of the apartment can notice that the aorta ent is not sound prof at all, and a lot of residents usually get disturbed by others, especially if your neighbor is holding a party.",img/Lt8sziXCtdyov8Q.jpg,0,204,0,dormitory POE
949,2022-09-30 14:38:24.769544,178,,There is not high satisfaction with auditory regulation. The doors are too thin in my dorm and you can always hear peoples conversations. They can also always hear yours. College students are at an adult age where they want more auditory privacy for personal and study life. Increasing door thickness may increase the user satisfaction.,img/i0q5Ljh8fihbo84.jpeg,0,208,0,dormitory POE
950,2022-09-30 14:44:37.080481,252,,"I live in an apartment building, not a dorm, but I am going to pretend that I do. If I had to fill out a POE, one thing I would comment on it the location of my bedroom with respect to the elevator. While I like how my bed is nestled in the wall, which is a design consequence of the elevator being located right behind it, the elevator is very loud and I can hear it every time it moves. I would request that they soundproof the walls, or at least the one that the elevator is next to, so that it would be easier to fall asleep at night.",img/vZTmf5Ux7Jkltyh.jpg,0,207,0,dormitory POE
951,2022-09-30 14:47:15.609946,300,,"This is a photo of one of my cooktop burners that is broken. I'm pretty sure my cooktop is electric so there won't be any gas leaking, but this could still be a hazard; it still turns on, but the coil is not attached so the heat (or whatever the energy source is) is still being produced but not being transferred properly.",img/Wgfb8IKGDifkuSz.jpg,0,204,0,behavioral toxicology
952,2022-09-30 14:48:05.664712,471,,"After conducting a POE of this dorm, I noticed that this window can directly see into the neighbor¡¯s window. This becomes an issue with invasion of privacy as two people might be in a situation where they are seeing each other/ making eye contact with each other in an unwanted situation (if they are changing their clothes for instance).",img/DQx6nwlKfBVvjhw.jpg,0,209,0,dormitory POE
953,2022-09-30 14:52:09.423200,118,,"As a person with asthma and severe dust allergies, I have installed an air purifier in my dorm room. West Campus housing has a lot of carpeting, and no AC, so this causes large accumulations of dust. The air purifier helps trap the dust in my room so I don't breath it in. This helps to reduce my chances of having an allergic response, or difficulty breathing.",img/pvimyDMDOZSGnQA.jpg,0,201,0,behavioral toxicology
954,2022-09-30 15:05:52.260477,205,,Dormitories should consider privacy. A POE would find that this is a big issue in many dorms. A potential solution is to implement curtains in doubles and triples to decrease visual exposure.,img/II5CJgoZCklA0uz.jpeg,0,202,0,dormitory POE
955,2022-09-30 15:36:29.772948,179,,"This picture was taken near the elevator in Clara Dickson Hall. We can see that the paint has been scratched out, exposing the metal material beneath. I belive that this could be an example of behavioral toxicology as direct contact with the metal material could potentially lead to health issues for users.",img/TnlZXaBGmRGEsWO.jpeg,0,219,0,behavioral toxicology
956,2022-09-30 16:26:03.143389,66,,"This is a photo of some of the pipes in my dorm room. They are clearly eroded, which could pose a potential health problem. If these pipes are supposed to route something like gas, erosion could be very bad. Exposer to this could potentially cause sickness with behavioral issues (brain fog, brain damage, memory loss, etc)",img/0VqFmHhlw0zeUTN.jpeg,0,215,0,behavioral toxicology
957,2022-09-30 16:36:34.503007,347,,"Living in Becker, I've noticed that the singles display a lack of secondary territory which both invades privacy and could enlarge one's personal space bubble. Living in a suite, I enjoy having a common space for gathering and relaxing with friends. Sometimes when I walk through the hallways, I can visibly see into people's rooms because there is no intermediate space. Having lived in suites these past two years, I've found them to be an effective way to make friends and have additional privacy; thus, creating more suites in new dorms could facilitate this sense of community.",img/OPwoWtrhGO3s1dJ.jpeg,0,204,0,dormitory POE
958,2022-09-30 17:55:32.597154,135,,"My dorm does not have a student lounge area inside the suite. This makes the dorm much less homey and more institutional, especially since I can't communicate and hang out with my friends living with me. It also contributes to a reduced territory gradient, and this makes it easier for crime to occur.",img/UYIfl607WAM4nIG.JPG,0,220,0,dormitory POE
959,2022-09-30 18:36:45.290528,251,,"This is photo taken from my bed when the door to my room is open. Anyone who walks up the stairs can see directly into my room, and specifically into my bed and personal space. If one conducted a POE this could be a big problem with it, because it completely disregards the privacy of the person in the bed that I currently live in. Anyone can see you, and if the door is open they see directly into your room and your bed, which is not a great set up. I think that this is something a POE would recognize and try to resolve for future designs.",img/vTytQeWswAgb5K4.png,0,207,0,dormitory POE
961,2022-09-30 20:12:15.381268,286,,"After conducting POE, one would see that there is not adequate privacy in this dorm double. This could be remedied by adding curtains, a partition, or stop having higher occupancy rooms (i.e. doubles and triples).",img/HFhYhA3HdKVFK3H.png,0,209,0,dormitory POE
962,2022-09-30 20:35:22.983439,265,,"This is the space in between my bedroom door and suite door. Though small, this allows a gradation of space within my suite, starting with the personal rooms (primary territory), to this small hall/bathroom (secondary territory) and then public space outside which is tertiary territory (at least for our purposes, though it is fair to argue that space outside our suite is part of the larger group identity of Ganedago residents). However to does not unction as a great group territory since there is little room and nothing marking it as distinctly our own.",img/qTeQlGUz8bCw3cM.jpg,0,209,0,territoriality
963,2022-09-30 20:37:03.561354,231,,"I live in a lofted apartment, and if I were to fill out a POE about my apartment my biggest complaint, it would be that the large window holes are not very good at creating auditory screening between me and my roommate. Even though we have separate rooms, it¡¯s really easy to hear one another, and it doesn¡¯t allow for regulation of information privacy.",img/fa3GVoiQHYYA4zM.jpeg,0,201,0,dormitory POE
964,2022-09-30 22:26:18.791998,130,,"This is the curtain my boyfriend brought for his room. The original curtain doesn¡¯t prevent light, which disturbs his sleeping quality. In class we talks about how POE can help designers to know how exactly a design serves the user. In this case, the original curtain doesn¡¯t serve users well. If we design a dorm room, we should consider how important sleep is for students, so we need to make curtain think and dark so that sunlight won¡¯t go through easily.",img/yTaNm5V4eaKgJYK.jpg,0,215,0,dormitory POE
965,2022-09-30 22:26:59.122589,147,,A POE for the kitchen of my dorm would be having cabinets/drawers to increase defensible space. This would prevent kitchen items and groceries from getting stolen.,img/dd5WedumUCjoSw8.jpg,0,209,0,dormitory POE
966,2022-09-30 23:18:04.909031,111,,"In Becker suites on west campus, a POE may reveal issues with the common lounge lighting. It is either very instiutional, white light, or darkness, like in the image. This POE may help when developing new dorms at Cornell with suites, or even improving the Becker lighting. Some solutions could be dimable lights or more windows for natural light.",img/cItmiH12iNC4AJv.jpg,0,207,0,dormitory POE
967,2022-09-30 23:18:20.010920,173,,"This is a photo of my dorm and the nearby room of my suitemate. Although I am happy with my room and living situation, if I were to fill out a POE of my dorm I would mainly complain about the spacing and noise. Because my suitemates and I are so close together physically, I can often times hear them and they can hear me. The thin walls and the tiny rooms can encroach on all of our privacy and personal space bubbles. In the future, I think designers should reconsider re-designing rooms to emphasize personal space/auditory barriers.",img/6SeIBB3FvtpbEYp.JPG,0,207,0,dormitory POE
968,2022-10-01 00:11:26.793905,330,,"the ceiling of my bedroom shows water damage. Mold is often associated with water damage. This related to behavioral toxicology because this mold could cause both physical and mental problems, especially given the amount of time I spend in my room.",img/IhrVleg7OZ3FtdG.jpg,0,207,0,behavioral toxicology
969,2022-10-01 01:05:51.601979,489,,The dorm POE would evaluate privacy and determine that a curtain should be put up between the two beds to prevent constant visual access and exposure.,img/Cv8WZsddmX2zrLb.jpeg,0,204,0,privacy
970,2022-10-01 02:48:47.382298,80,,A dorm POE would show that this hallway of rooms in my suite does not allow for efficient conversation nor does it encourage social gatherings. The narrow and constricting space is not ideal for a social area such as a college dorm suite.,img/pH4p4RwYruL2jxK.jpeg,0,212,0,dormitory POE
971,2022-10-01 03:20:43.291819,194,,"The image shows mold on a air ventilator. This shows behavioral toxicology because mold can cause sneezing, rashes, or watery eyes, which can be detrimental to physical health and even mental health in the long run.",img/YvSuAJ0feK7CPpf.jpg,0,212,0,behavioral toxicology
972,2022-10-01 09:25:08.263738,200,,A dormitory POE would reveal that the sinks in the bathroom are way too close together. This deals with the HER processes of privacy and personal space. People often choose to wait until someone leaves to use another sink.,img/D0dROBxKFU9cSEJ.JPG,0,212,0,dormitory POE
973,2022-10-01 09:51:34.084573,167,,This image shows the two hooks in the one shower in the suite I share with 6 other girls. A dorm POE would show that two hooks is not enough for 7 girls total to hang up their towels etc. This POE would also show that the students would struggle to store their stuff in the bathroom.,img/sRBjBv17oeMGAAW.png,0,212,0,dormitory POE
974,2022-10-01 12:38:43.969323,151,,"A dormitory POE in the bathrooms would show that there is not any good place to hang anything. The hooks have ripped off, leaving nowhere to hang toiletries or a towel as you step into a shower. The closest place is a rack across from the shower, which is just too far for the purpose it is meant to serve and leads to lack of privacy.",img/SLprlDJOFUZRWUP.jpeg,0,215,0,dormitory POE
976,2022-10-01 13:26:32.026063,52,,"After consulting a couple of my pod mates, we agreed that the common room area normally has too much visual exposure seeing from the outside. The pro of this is that we get to see the amazing view of appeal commons and the entire north campus.",img/PicHsq9cjLlKAPs.jpg,0,216,0,dormitory POE
977,2022-10-01 13:39:32.456474,74,,"I live in Ganedago, and one of the most notable design elements in this dormitory is the large, transparent windows. The windows are so clear that I can see into other people's rooms from my room if they leave their blinds open. Because of these windows, I often feel that privacy is lacking. In a POE, I would comment on this invasion of privacy and suggest implementing tinted windows instead.",img/fOWfytWVWFJDbIO.jpeg,0,212,0,dormitory POE
978,2022-10-01 15:02:42.717063,61,,"I lived in Clara Dickson Hall and a dormitory POE would show that the loading dock entrance has poor surveillance and social legibility, therefore making the dorm a less effective defensible space. Since the entrance is somewhat obscured, I imagine it would not be hard for an outsider to enter the dorm without many people noticing. In addition, the inside of the loading dock is filled with moving carts which makes the space a bit chaotic and does not provide much social legibility.",img/ejB4iL5jiW2SRtI.jpg,0,206,0,dormitory POE
979,2022-10-01 15:13:35.161162,189,,"This is the first floor in which the lounge place is very much connected to the laundry room. For the POE, I would definitely say that there is no privacy for people that are from the first floor and deprives the desired territoriality, referring to the second territoriality. Since people from this floor has no private, exclusionary space where they can enjoy.",img/USwLG9g2SG6Fvzg.jpg,0,201,0,dormitory POE
980,2022-10-01 15:19:07.444979,259,,"I live in Clara Dickson and this is the community kitchen/dining area. I'd say that while this place does serve its manifest function of being a place of gathering and cooking, it does not serve its latent function very well: the room looks awfully outdated, especially the checkered floor, and the furniture do not give off any feeling of homeyness.",img/VQLZeQeUaj8gIhf.jpg,0,219,0,dormitory POE
981,2022-10-01 16:51:21.954241,116,,"In this bathroom, hand towels are placed next to the sink as there is no hook or rack setup to place hand towels on. A POE would reveal the poor manifest function of the bathroom as the sink is great but after having wet hands, it is nice to have a towel and one that is dry. However, the lack of hook or rack makes the towels less dry.",img/Pl1osxYEKERAC6L.jpg,0,203,0,dormitory POE
982,2022-10-01 17:08:51.187201,211,,"This is the hallway of my suite in Becker. A dormitory POE would reveal that the poor lighting of the suite hallway, which results from a lack of natural light and weak ceiling lighting, detracts from the homeyness of the space. A way to fix this incongruence would be to add new and more powerful lights.",img/QGetZAh11GwUHcS.JPG,0,209,0,dormitory POE
984,2022-10-01 17:58:00.135616,105,,This is Morrison Hall. A POE might reveal that residents of this building might have problems with privacy because the windows on the lower floors are very tall and people from the outside can easily look in and see them. This could be measured by a survey of students rating (on a scale of 1 to 10) how comfortable they feel working in the collaboration spaces. They would feel a problem with privacy because there is too much visual exposure. This could possibly be fixed with the addition of window blinds.,img/z053PiRBZmJR4sG.jpeg,0,217,0,dormitory POE
985,2022-10-01 17:58:00.694606,105,,This is Morrison Hall. A POE might reveal that residents of this building might have problems with privacy because the windows on the lower floors are very tall and people from the outside can easily look in and see them. This could be measured by a survey of students rating (on a scale of 1 to 10) how comfortable they feel working in the collaboration spaces. They would feel a problem with privacy because there is too much visual exposure. This could possibly be fixed with the addition of window blinds.,img/LVBWbbmfqG4eOvC.jpeg,0,217,0,dormitory POE
987,2022-10-01 18:22:37.656650,341,,This shows a dorm shower that has mold. This relates to the HER process of behavioral toxicology because long-term exposure to this mold could lead to physical and behavioral effects for residents.,img/R4XBtuLqF4tTo5P.jpeg,0,215,0,behavioral toxicology
988,2022-10-01 19:23:05.254800,190,,"This is the door of my room in Toni Morrison Hall. It is very thick and heavy. Although it might give residents the sense of being protected in the defensible space, a POE might find out that there would be a huge noise when the door is closed. Especially in the middle of the night or early in the morning, such a bug noise might wake the others in the suite up. So the residents have to close gently to protect the sound privacy and invade their primary territory. Also, although the door is very thick, it has a very bad sound isolation function, hardly blocking any sound.",img/LzWYywsirGQrTAb.jpg,0,204,0,dormitory POE
990,2022-10-01 19:34:48.912871,120,,"This is the 24/7 room in Mann Library. I think it gives off about as much homeyness as a library can - for instance, there is variability in the form of different colors and types of furniture; there is an embracing nature with the relatively comfy furniture, etc.",img/XCLxkjdXkgVoC4I.JPG,0,206,0,homeyness
991,2022-10-01 19:37:25.645185,350,,"This is a dressing room for one of the performance places. A POE would reveal that the dressing room is way to small for most occasions of performances. As you can see, there is barely any personal space and barely any place to put your stuff, especially away from other people.",img/xcG7YLJkVRZvwGj.jpeg,0,206,0,dormitory POE
993,2022-10-01 20:59:43.317227,351,,"This is the laundry room of Dickson Hall. A dormitory POE will reveal that the dryers do not perform their manifest function, which is to dry clothes. This speaks to the overall poor housing quality of Dickson Hall as most appliances are out of date and defective.",img/XfGDORiPqctZYXp.jpeg,0,207,0,dormitory POE
995,2022-10-01 21:19:28.812685,199,,"This is a corridor of my suite, which is linked to a suite of boys. A dormitory POE suggests that there is a problem related to privacy, as we are not allowed to close the door. So sometimes we would see boys coming out of the bathroom after taking a shower, which is a little embarrassing.",img/OJWuJMitbMzZsgk.jpeg,0,219,0,dormitory POE
997,2022-10-01 21:25:56.989707,235,,"In our bathroom, the shelves where we keep our bathroom items are a bit high and over the counter. I typically place my stuff on the top shelf and have to stand on my tip toes to reach it over the counter. A POE would indicate this issue and potentially a solution. One could suggest that a designer should implement shelves under the counter where we can place items as well.",img/7Gw8UTYxolYuPQE.jpeg,0,215,0,dormitory POE
998,2022-10-01 21:42:12.907174,143,,"This is a picture of one of the sinks in my suite's bathroom. A dormitory POE would reveal that the hand dryer is positioned too close to the sink, since the dryer will accidentally turn on a lot of the time when using this sink (the dryer is also super strong and loud so it can be disruptive). A solution to this could be to place the dryer further back/away from the sink, or on another wall in the bathroom.",img/d7IzxCkTLTV59N7.JPG,0,208,0,dormitory POE
999,2022-10-01 21:52:28.315779,78,,If a POE was performed for my sorority house it would find a user-designer gap regarding the length of the beds. These beds were selected based on the average height of a female college student but it does not accomadate females who are taller as shown in this image of my roomate whose feet touch the end when she is fully extended. I am also taller than the average female college student and experience this issue as well.,img/Cub0sLNHgMX1Lbk.jpeg,0,201,0,dormitory POE
1000,2022-10-02 00:10:18.529044,57,,"This is my dorm in ganedago. The dormitory POE will reveal the big gap between floor and door is too big. This is not good for  privacy since because of the gap, people outside can hear most sounds from the inside. This is bad in acoustic aspact.",img/ZL4tgDxlhihoMsn.jpg,0,216,0,dormitory POE
1001,2022-10-02 00:39:06.866496,327,,"A dormitory POE would tell us that the space outside the actual shower but inside the shower room is way too big. Although this design was meant to be inclusive of persons with disabilities, there is no need for such a large space for those without. There is a balance to be considered here. This extra space could be used for something much more valuable, such as storage or a common area. In general, the usage of space in Ganedago suites is inefficient.",img/y1AZnlVA3EpETQi.JPG,0,219,0,dormitory POE
1002,2022-10-02 09:58:45.933763,474,,"This is a picture of the ganedago common space. A POE of this area would reveal a lack of homeyness, due to it not having the concepts of diminutive and the area having to much visual exposure. This leads to less students utilizing the studying spaces.",img/fdexJUr0n6mnE7p.jpeg,0,220,0,dormitory POE
1003,2022-10-02 10:15:36.422465,161,,"This is a picture of the floor I live on in west campus. A dormitory POE would be the fact that there is some lack of privacy since right outside our dorm, there is a common space for all, including the fridge and microwave that you can see. People tend to congregate here, or simply more people pass through here, and thus it seems more public to some extent.",img/VvGvASikvwifktN.png,0,209,0,dormitory POE
1004,2022-10-02 11:01:00.519715,110,,"A POE of my freshman year dorm would reveal a lack of privacy. This can be seen by me and my roommate's beds positioned across from each other and facing the same direction, which created a lot of visual (visual exposure and access) and auditory distraction in the room when either one of us tried to sleep. This demonstrates a user-designer gap, in which the room does not fulfill its manifest function of conducive sleep.",img/1Q0yTWakduJRPgW.jpg,0,217,0,privacy
1005,2022-10-02 11:16:07.094391,103,,"Clearly people occupying this space found the chairs uncomfortable or not enough to seat the expected number of people, so they moved sofas to the table instead. This is a good example for movable seating but a bad example for lounge furniture design.",img/XjtR8IvYx2WMMPp.jpeg,0,216,0,dormitory POE
1006,2022-10-02 11:56:12.607773,154,,"Due to the carpeting and lack of AC in my dorm dust accumulates at an astounding rate. For example, this is a corner by our doorway that we vacuumed earlier this week and it already has clumps of dust. This relates to behavioral toxicology because while this may not be in such large amounts that it causes physical health problems, it may be a subclinical amount affecting mental/behavioral health.",img/7AngbM27aLWLKPJ.png,0,217,0,behavioral toxicology
1007,2022-10-02 13:01:28.032589,307,,The window of my room is very hard to access. I have to climb up to my bed each time. The design is particularly inconvenient when I have my shoes on or when I haven¡¯t showered yet (I don¡¯t like to go onto my bed unless I feel clean). I also have to leap across my pillow which feels very troublesome.,img/th0nzggvZEghNBM.jpeg,0,209,0,dormitory POE
1008,2022-10-02 14:08:13.594035,113,,"I think the walk-in closet in my dorm is a good example of Post Occupancy Evaluation. It is a great design that protects the privacy of the individual that lived in a double dorm. The door reduces the visual exposure of your private clothing or storage. Also, it creates a clear boundary between different person's spaces so that you can take control of the closet that belongs to you.",img/FvqQfbH2H6jltSD.jpg,0,219,0,dormitory POE
1009,2022-10-02 15:56:44.476655,278,,"This is an image of the dust left behind from the construction on College Ave. This relates to behavioral toxicology because inhalation of construction dust can cause or exacerbate respiratory issues, allergies, and other health conditions. Students who live on College Ave or have to walk through it on their way to/from class are regularly exposed to this.",img/qmkwUfWbCXLjaMJ.jpg,0,215,0,behavioral toxicology
1010,2022-10-02 16:31:53.727122,137,,"I no longer live in a dorm so I did not have access to any of the lounge spaces, but this room reminds me of the dorm lounge that I had freshman year. One drawback of this space is that it feels very institutional: there are no personal touches, and the furniture is very uniform. However, there are some aspects of this room that contribute positively: for example, there is good natural lighting and the use of natural materials, which makes the space feel more inviting. A POE of a dorm could highlight which elements make the room a positive place for studying, and which aspects could use improvement.",img/CibGKabzMthDRUx.jpeg,0,204,0,dormitory POE
1011,2022-10-02 17:14:54.962119,407,,Most of the outlets in my dorm are situated under the bed or behind the desk. This makes it very hard to reach and also causes some of my chargers to tangle up together.,img/V79CNsX4dbwn2jt.jpeg,0,219,0,dormitory POE
1012,2022-10-02 18:31:28.926091,311,,"I think a positive dormitory POE can be regarding the size of the desks. My desk gives me ample space to work; I can have my laptop, a notebook, and a textbook out all at once if I need. There is even an additional piece of wood attached on the back that can be propped up to make the desk even larger. I think this is a good design that took student needs into account.",img/eTPVSeU8A8IZYCR.jpg,0,212,0,dormitory POE
1013,2022-10-02 18:42:53.734805,324,,"Although this is not a dorm, these Dyson Hand + Dryer faucets are placed in many of the bathrooms in MVR. Although these faucets look cool and seems very advanced, it sometimes gets very annoying because the user feels like they cannot move their hand freely while washing their hand because the blower might go off. I once had an experience when I was soaping my hand and the blower went off, and the soap got on my clothes. Because this lowers the user satisfaction of the bathroom, this faucet will lower the POE of this space. I think the POE could be increased if the faucet and the hand dryer were separated.",img/1F6XDkkjVKgHFEU.png,0,202,0,dormitory POE
1014,2022-10-02 18:43:40.520690,153,,"This is an outlet in my dorm room. I needed to buy a converter, because the outlet only has two prongs and all of my appliances require a three prong outlet. A POE in my dorm would likely show frustration with this, because we had to buy converters for basic necessities like our minifridges and laptop chargers, and because the newer dorms do not have this issue. A POE in a newer dorm would not show this issue, which exhibits the huge housing quality gap for a lot of the dorms on campus.",img/IA5UYRHRgZ35Yxk.jpeg,0,206,0,dormitory POE
1015,2022-10-02 19:08:20.600982,264,,The telephone booth near Mann library allows acoustic privacy. It also allows visual access so that other people know whether the booth is occupied -- so that they would not disturb the person who's calling and also prevent the callers from hogging the booth.,img/mAR8h0gts5rl0TL.jpg,0,219,0,privacy
1016,2022-10-02 19:27:46.820240,210,,"In our laundry room, 4 out of the 6 dryers have been broken for over a month. The appliances in this building are very old, and thus dryers and washing machines and other things tend to stop working all the time. If a POE were to be conducted, it would reveal that people are very frustrated with the appliances in the building and would prefer for there to be newer appliances. It also causes conflict because people end up fighting over who can use the working dryers, as there are are not a proportionate amount to the amount of people that live here.",img/L4FUE2nkxvJrCW9.jpg,0,207,0,dormitory POE
1017,2022-10-02 19:41:41.298438,212,,This is a photo of the shower in my apartment last year when my roommates and I moved in. The mold seen growing in the shower is an example of an environmental factor that reduced the overall quality of life in the home. This is concerning because mold can cause health concerns which have unpleasant symptoms.,img/cI0PVL0GAAYjypN.jpeg,0,217,0,behavioral toxicology
1018,2022-10-02 20:03:03.820548,258,,"Secondary space in Ganendego Hall. Our suites have a secondary space, suites, that don't directly open into the public space. This also improves another HER process, Denfensible Space, it makes the people living in this space more comfortable with recognizing who lives in their dorm.",img/nhGKFWSq6BSBmev.jpg,0,207,0,territoriality
1019,2022-10-02 20:24:06.741208,71,,"The quality of water in Ithaca as well as the temperature it arrives at, is not desirable. This is why I and many others have another filter for our water before consumption. This is also why the water fountains on campus have additional filters in them as well.",img/TkIUZILdChKturb.jpeg,0,209,0,behavioral toxicology
1020,2022-10-02 21:09:19.509702,83,,The bathroom in my apartment is off of the kitchen. This shows a user design gap because it is awkward to walk through the kitchen when entering or exiting the bathroom to shower. The kitchen has a latent function of acting as a hallyway for people walking from the bathroom to their bedroom after showering. The POE of this layout would be to have the bathroom entrance not in the back of the kitchen. There should be a separate entry/exit as it is awkward to walk through the kitchen after showering when people are in the public space cooking. This most likely was not considered by the architect.,img/Xd1sy6qvMpKvCkV.jpeg,0,217,0,dormitory POE
1021,2022-10-02 21:44:40.711989,312,,"My light switch is across the room from my bed so if I am doing work in bed with the light on, I have to get up to turn it off. I think this issue would come up in a POE. This could be solved by a light switch or a lamp closer to the bed.",img/AFji3jR18Kjb0in.jpg,0,216,0,dormitory POE
1022,2022-10-02 22:20:03.325499,363,,I believe this water dispenser material would come up in POE. The metal used is an excellent conductor of heat and becomes hot to the touch when dispensing hot water. A way to combat this would be use a material that does not conduct heat well or wear a glove.,img/WzXhPgoEKxMzf2N.png,0,216,0,dormitory POE
1023,2022-10-02 22:32:06.857388,266,,I think a POE would reveal some problems with this space as it is a triple volume from the first to third floor and you can hear everything. Having this space right next to one of the lounges makes it very hard to focus if you¡¯re working. This could be improved by adding more noise absorbent materials on the walls.,img/6akvL2N4J2StQNk.jpeg,0,219,0,dormitory POE
1024,2022-10-02 22:44:39.582492,293,,"This is the view from another apartment in my building during Homecoming. This image represents toxicology due to construction and noise. The students are standing on College Ave, which is covered in a thick layer of dust and rubble from the street construction and from the nearby demolition. The music playing came from many different houses and the noise levels were surely above permissible noise exposure (probably more than 110 dba). Despite these factors, students enjoyed the darty leading up to the football game.",img/FL3TDC6QIp6TKEy.png,0,220,0,behavioral toxicology
1025,2022-10-02 22:45:33.579781,94,,"In a dormitory POE, a problem with the lounge area in my dorm can be identified. This lounge space is in between two hallways, so it is not very private, and it is difficult to study/focus. It is also not an effective space for group territoriality and growing place attachment, because it is so open.",img/dP2NZUgUB4UYQ4V.jpeg,0,216,0,dormitory POE
1026,2022-10-02 22:55:46.736105,157,,"This is my bed- while it is a great place to sleep, it is also a typical study spot for me! In the dormitory POE in the Scholars in the Hotel Business reading, designers found that most students study in places other than their desks. This is definitely true for me, and I am glad to have a big comfy bed to do work in. I was the same way when I lived in a dorm, as I often did work in my little twin XL bed. I am glad that this trait of college students was found in the dormitory POE, and I am relieved to hear it is not just me who sometimes ignores my desk!",img/LHZEH9sQ3Pi32rt.jpeg,0,220,0,dormitory POE
1027,2022-10-02 22:56:13.135474,309,,"This is the lounge room in one end of my dorm. Although there is a physical barrier to minimize visual access, there is no acoustic barrier. When I was in the kitchen, I found myself unable to really enjoy using the space because I was worried that those watching the TV in the lounge would feel disturbed. I also felt somewhat exposed when I was speaking with people in the kitchen as I felt that I could easily be heard. As such, there may be more acoustic barriers - such as a means to absorb sound more or thicker and longer walls for the barrier, to allow more privacy.",img/5LLVEBVf2twKD90.jpeg,0,212,0,dormitory POE
1028,2022-10-02 23:12:33.024548,390,,"This is a picture of a radiator in my room. The radiator is pretty old and it blasts the heat during the winter time; therefore, I have had concerns that there might be a gas leak from the outdated radiator.",img/9aihIwN2d3uYFt6.jpg,0,204,0,behavioral toxicology
1030,2022-10-02 23:18:10.578651,315,,This is Jeremy/ Jerry. I think they represent territoriality because it feels defensive over any space it is in.,img/6ScBPULkvOtmiYk.png,0,212,0,territoriality
1031,2022-10-02 23:19:40.074288,168,,"My dorm only has one window that is in one corner of the room. With the layout of the room, only one person has access to the window. This reduces territoriality in the space. Dormitory POE found that it is more comfortable if the room is divided into individualized space so that people can have privacy and feel place attachment. However, if both people want access to the window, one person would have to cross into their roommate's side to reach the window.",img/VFzTZxnTkACbkdj.jpeg,0,217,0,dormitory POE
1032,2022-10-02 23:26:33.721605,184,,This is a bicycle/equipment storage room in my dorm. A POE on this would be in majority positive and would reveal that students appreciate having a secured (use keycard to enter) space designated for storing their sports belongings. This alleviates some worrying surrounding leaving bicycles outside where they can be taken. This can also deter people from bringing these bicycles into their dorms which would be against house rules/safety code.,img/aduivC2vuRfevCi.jpg,0,207,0,dormitory POE
1033,2022-10-02 23:28:38.162621,449,,"This is a picture of the air conditioner in my room. Although the filter has been cleaned, the machine itself looks quite old, and thus I am worried that it might be too dusty and bad for the air.",img/uflhH0KqIk5VFJw.jpeg,0,203,0,behavioral toxicology
1034,2022-10-02 23:56:01.679832,387,,"This is a lounge/study space in a dorm. A POE would reveal that there is too much auditory and visual exposure as it's next to a cafe, gym, bathroom, and stairs without any sort of separation of space. There are constantly people walking across the space and it's hard to focus.",img/b8K2Wh3uTxwCX39.JPG,0,216,0,dormitory POE
1035,2022-10-02 23:58:28.430287,487,,"One thing about my dorm is I would re-do this common space. It is the only common space on my entire floor and is also being used as a partial kitchen. For kids not in suites this is not a great environment to hang out in and therefore makes it hard to connect and get to know other people on the floor, potentially creating larger amounts of isolation.",img/LCwQyJgr5ZoDz3L.JPG,0,215,0,dormitory POE
